day,origin_country,destination_country,flight_count
2021-06-04,Israel,Ukraine,1
2021-06-04,Israel,United Arab Emirates,4
2021-06-04,Israel,United Kingdom,5
2021-06-04,Israel,United States,8
2021-06-04,Italy,Austria,16
2021-06-04,Italy,Belgium,17
2021-06-04,Italy,Bulgaria,2
2021-06-04,Italy,Cyprus,1
2021-06-04,Italy,Czechia,4
2021-06-04,Italy,Denmark,2
2021-06-04,Italy,Egypt,1
2021-06-04,Italy,France,50
2021-06-04,Italy,Germany,72
2021-06-04,Italy,Greece,9
2021-06-04,Italy,Hungary,3
2021-06-04,Italy,Ireland,5
2021-06-04,Italy,Israel,2
2021-06-04,Italy,Japan,2
2021-06-04,Italy,Jersey,1
2021-06-04,Italy,Latvia,1
2021-06-04,Italy,Lebanon,1
2021-06-04,Italy,Lithuania,1
2021-06-04,Italy,Luxembourg,9
2021-06-04,Italy,Malta,9
2021-06-04,Italy,Netherlands,19
2021-06-04,Italy,Poland,13
2021-06-04,Italy,Portugal,12
2021-06-04,Italy,Qatar,5
2021-06-04,Italy,Romania,8
2021-06-04,Italy,Russia,7
2021-06-04,Italy,Senegal,1
2021-06-04,Italy,Serbia,1
2021-06-04,Italy,Slovenia,2
2021-06-04,Italy,Spain,62
2021-06-04,Italy,Sweden,2
2021-06-04,Italy,Switzerland,16
2021-06-04,Italy,Turkey,6
2021-06-04,Italy,Ukraine,6
2021-06-04,Italy,United Arab Emirates,4
2021-06-04,Italy,United Kingdom,38
2021-06-04,Italy,United States,10
2021-06-04,Japan,Australia,3
2021-06-04,Japan,Belgium,4
2021-06-04,Japan,Canada,3
2021-06-04,Japan,China,1
2021-06-04,Japan,Finland,2
2021-06-04,Japan,France,4
2021-06-04,Japan,Germany,4
2021-06-04,Japan,Hong Kong,14
2021-06-04,Japan,India,2
2021-06-04,Japan,Indonesia,3
2021-06-04,Japan,Malaysia,3
2021-06-04,Japan,Netherlands,1
2021-06-04,Japan,Philippines,8
2021-06-04,Japan,Qatar,2
2021-06-04,Japan,Russia,2
2021-06-04,Japan,Singapore,9
2021-06-04,Japan,Taiwan,23
2021-06-04,Japan,United Arab Emirates,2
2021-06-04,Japan,United Kingdom,4
2021-06-04,Japan,United States,44
2021-06-04,Japan,Vietnam,5
2021-06-04,Jersey,Guernsey,1
2021-06-04,Jersey,United Kingdom,21
2021-06-04,Kuwait,Bahrain,5
2021-06-04,Kuwait,Germany,1
2021-06-04,Kuwait,India,1
2021-06-04,Kuwait,Lebanon,1
2021-06-04,Kuwait,Malaysia,1
2021-06-04,Kuwait,Philippines,1
2021-06-04,Kuwait,Qatar,5
2021-06-04,Kuwait,Saudi Arabia,1
2021-06-04,Kuwait,Turkey,4
2021-06-04,Kuwait,United Arab Emirates,6
2021-06-04,Kuwait,United Kingdom,1
2021-06-04,Latvia,Austria,1
2021-06-04,Latvia,Belgium,1
2021-06-04,Latvia,Czechia,1
2021-06-04,Latvia,Denmark,1
2021-06-04,Latvia,Estonia,2
2021-06-04,Latvia,Finland,2
2021-06-04,Latvia,France,1
2021-06-04,Latvia,Germany,5
2021-06-04,Latvia,Iceland,1
2021-06-04,Latvia,Ireland,2
2021-06-04,Latvia,Italy,1
2021-06-04,Latvia,Lithuania,3
2021-06-04,Latvia,Netherlands,3
2021-06-04,Latvia,Poland,2
2021-06-04,Latvia,Portugal,1
2021-06-04,Latvia,Russia,12
2021-06-04,Latvia,Slovakia,1
2021-06-04,Latvia,Spain,2
2021-06-04,Latvia,Sweden,1
2021-06-04,Latvia,Switzerland,3
2021-06-04,Latvia,Ukraine,2
2021-06-04,Latvia,United Kingdom,5
2021-06-04,Lebanon,Cyprus,1
2021-06-04,Lebanon,Egypt,1
2021-06-04,Lebanon,France,1
2021-06-04,Lebanon,Germany,3
2021-06-04,Lebanon,Kuwait,1
2021-06-04,Lebanon,Qatar,2
2021-06-04,Lebanon,Romania,1
2021-06-04,Lebanon,Saudi Arabia,1
2021-06-04,Lebanon,Spain,1
2021-06-04,Lebanon,Switzerland,1
2021-06-04,Lebanon,Turkey,8
2021-06-04,Lebanon,United Arab Emirates,6
2021-06-04,Lebanon,United Kingdom,1
2021-06-04,Lithuania,Cyprus,3
2021-06-04,Lithuania,Denmark,2
2021-06-04,Lithuania,France,1
2021-06-04,Lithuania,Germany,4
2021-06-04,Lithuania,Ireland,1
2021-06-04,Lithuania,Italy,1
2021-06-04,Lithuania,Latvia,3
2021-06-04,Lithuania,Netherlands,2
2021-06-04,Lithuania,Norway,3
2021-06-04,Lithuania,Poland,2
2021-06-04,Lithuania,Russia,1
2021-06-04,Lithuania,Spain,1
2021-06-04,Lithuania,Ukraine,1
2021-06-04,Lithuania,United Kingdom,7
2021-06-04,Luxembourg,Austria,1
2021-06-04,Luxembourg,Belgium,1
2021-06-04,Luxembourg,Brazil,2
2021-06-04,Luxembourg,Bulgaria,1
2021-06-04,Luxembourg,France,5
2021-06-04,Luxembourg,Germany,2
2021-06-04,Luxembourg,Greece,1
2021-06-04,Luxembourg,Italy,9
2021-06-04,Luxembourg,Kuwait,1
2021-06-04,Luxembourg,Lithuania,1
2021-06-04,Luxembourg,Malaysia,1
2021-06-04,Luxembourg,Malta,1
2021-06-04,Luxembourg,Netherlands,1
2021-06-04,Luxembourg,Norway,1
2021-06-04,Luxembourg,Portugal,5
2021-06-04,Luxembourg,Qatar,1
2021-06-04,Luxembourg,Saudi Arabia,1
2021-06-04,Luxembourg,Singapore,1
2021-06-04,Luxembourg,Spain,6
2021-06-04,Luxembourg,Sweden,1
2021-06-04,Luxembourg,Switzerland,3
2021-06-04,Luxembourg,Taiwan,2
2021-06-04,Luxembourg,Turkey,1
2021-06-04,Luxembourg,United Arab Emirates,1
2021-06-04,Luxembourg,United Kingdom,1
2021-06-04,Luxembourg,United States,3
2021-06-04,Macau,Malaysia,1
2021-06-04,Macau,Taiwan,2
2021-06-04,Malaysia,Brunei,1
2021-06-04,Malaysia,China,1
2021-06-04,Malaysia,Hong Kong,4
2021-06-04,Malaysia,India,1
2021-06-04,Malaysia,Macau,1
2021-06-04,Malaysia,Qatar,1
2021-06-04,Malaysia,Saudi Arabia,1
2021-06-04,Malaysia,Singapore,3
2021-06-04,Malaysia,Taiwan,3
2021-06-04,Malaysia,Turkey,1
2021-06-04,Malaysia,United States,1
2021-06-04,Malaysia,Vietnam,2
2021-06-04,Mali,France,2
2021-06-04,Mali,Senegal,3
2021-06-04,Mali,Turkey,1
2021-06-04,Malta,Belgium,3
2021-06-04,Malta,Denmark,1
2021-06-04,Malta,France,3
2021-06-04,Malta,Germany,2
2021-06-04,Malta,Greece,1
2021-06-04,Malta,Hungary,2
2021-06-04,Malta,Ireland,1
2021-06-04,Malta,Italy,12
2021-06-04,Malta,Latvia,1
2021-06-04,Malta,Luxembourg,1
2021-06-04,Malta,Netherlands,1
2021-06-04,Malta,Poland,4
2021-06-04,Malta,Portugal,1
2021-06-04,Malta,Russia,1
2021-06-04,Malta,Spain,3
2021-06-04,Malta,Turkey,1
2021-06-04,Malta,United Kingdom,6
2021-06-04,Mexico,France,1
2021-06-04,Mexico,Germany,1
2021-06-04,Mexico,Panama,3
2021-06-04,Mexico,Poland,1
2021-06-04,Mexico,United Kingdom,1
2021-06-04,Mexico,United States,73
2021-06-04,Morocco,Bahrain,1
2021-06-04,Morocco,Finland,1
2021-06-04,Morocco,France,3
2021-06-04,Morocco,Spain,2
2021-06-04,Morocco,Turkey,1
2021-06-04,Morocco,United Arab Emirates,1
2021-06-04,Morocco,United States,2
2021-06-04,Netherlands,Austria,5
2021-06-04,Netherlands,Belgium,2
2021-06-04,Netherlands,Brazil,3
2021-06-04,Netherlands,Bulgaria,3
2021-06-04,Netherlands,Canada,4
2021-06-04,Netherlands,Croatia,3
2021-06-04,Netherlands,Czechia,4
2021-06-04,Netherlands,Denmark,4
2021-06-04,Netherlands,Egypt,1
2021-06-04,Netherlands,Estonia,1
2021-06-04,Netherlands,Finland,2
2021-06-04,Netherlands,France,18
2021-06-04,Netherlands,Germany,27
2021-06-04,Netherlands,Greece,6
2021-06-04,Netherlands,Hong Kong,1
2021-06-04,Netherlands,Hungary,4
2021-06-04,Netherlands,Iceland,1
2021-06-04,Netherlands,India,1
2021-06-04,Netherlands,Ireland,6
2021-06-04,Netherlands,Israel,1
2021-06-04,Netherlands,Italy,22
2021-06-04,Netherlands,Japan,2
2021-06-04,Netherlands,Latvia,3
2021-06-04,Netherlands,Lithuania,2
2021-06-04,Netherlands,Luxembourg,2
2021-06-04,Netherlands,Malta,1
2021-06-04,Netherlands,Norway,4
2021-06-04,Netherlands,Panama,1
2021-06-04,Netherlands,Philippines,1
2021-06-04,Netherlands,Poland,9
2021-06-04,Netherlands,Portugal,14
2021-06-04,Netherlands,Qatar,2
2021-06-04,Netherlands,Romania,4
2021-06-04,Netherlands,Russia,4
2021-06-04,Netherlands,Saudi Arabia,3
2021-06-04,Netherlands,Serbia,2
2021-06-04,Netherlands,Singapore,2
2021-06-04,Netherlands,South Africa,2
2021-06-04,Netherlands,Spain,44
2021-06-04,Netherlands,Sweden,5
2021-06-04,Netherlands,Switzerland,7
2021-06-04,Netherlands,Taiwan,1
2021-06-04,Netherlands,Turkey,8
2021-06-04,Netherlands,Ukraine,3
2021-06-04,Netherlands,United Arab Emirates,6
2021-06-04,Netherlands,United Kingdom,26
2021-06-04,Netherlands,United States,21
2021-06-04,New Zealand,Australia,10
2021-06-04,New Zealand,Hong Kong,1
2021-06-04,New Zealand,United States,2
2021-06-04,Nicaragua,Guatemala,1
2021-06-04,Nicaragua,Panama,1
2021-06-04,Nicaragua,United States,4
2021-06-04,Norway,Denmark,9
2021-06-04,Norway,Finland,1
2021-06-04,Norway,Germany,9
2021-06-04,Norway,Lithuania,3
2021-06-04,Norway,Netherlands,2
2021-06-04,Norway,Poland,6
2021-06-04,Norway,Qatar,3
2021-06-04,Norway,Romania,1
2021-06-04,Norway,Russia,1
2021-06-04,Norway,Slovenia,1
2021-06-04,Norway,Sweden,5
2021-06-04,Norway,Turkey,2
2021-06-04,Norway,United Arab Emirates,2
2021-06-04,Norway,United Kingdom,5
2021-06-04,Norway,United States,1
2021-06-04,Pakistan,United Arab Emirates,1
2021-06-04,Panama,Guatemala,2
2021-06-04,Panama,Mexico,2
2021-06-04,Panama,Nicaragua,1
2021-06-04,Panama,United States,9
2021-06-04,Philippines,Bahrain,1
2021-06-04,Philippines,Canada,1
2021-06-04,Philippines,China,1
2021-06-04,Philippines,Hong Kong,6
2021-06-04,Philippines,Indonesia,1
2021-06-04,Philippines,Japan,7
2021-06-04,Philippines,Malaysia,1
2021-06-04,Philippines,Netherlands,1
2021-06-04,Philippines,Qatar,2
2021-06-04,Philippines,Saudi Arabia,1
2021-06-04,Philippines,Singapore,5
2021-06-04,Philippines,Taiwan,3
2021-06-04,Philippines,Turkey,1
2021-06-04,Philippines,United Arab Emirates,2
2021-06-04,Philippines,United States,1
2021-06-04,Poland,Austria,3
2021-06-04,Poland,Belgium,4
2021-06-04,Poland,Bulgaria,4
2021-06-04,Poland,Croatia,1
2021-06-04,Poland,Cyprus,1
2021-06-04,Poland,Czechia,1
2021-06-04,Poland,Denmark,4
2021-06-04,Poland,Estonia,2
2021-06-04,Poland,France,6
2021-06-04,Poland,Germany,30
2021-06-04,Poland,Greece,10
2021-06-04,Poland,Hungary,1
2021-06-04,Poland,Iceland,1
2021-06-04,Poland,India,1
2021-06-04,Poland,Ireland,7
2021-06-04,Poland,Israel,1
2021-06-04,Poland,Italy,15
2021-06-04,Poland,Lithuania,4
2021-06-04,Poland,Malta,4
2021-06-04,Poland,Mexico,1
2021-06-04,Poland,Netherlands,7
2021-06-04,Poland,Norway,5
2021-06-04,Poland,Portugal,4
2021-06-04,Poland,Qatar,1
2021-06-04,Poland,Romania,1
2021-06-04,Poland,Russia,1
2021-06-04,Poland,Slovakia,1
2021-06-04,Poland,Slovenia,2
2021-06-04,Poland,Spain,11
2021-06-04,Poland,Sweden,8
2021-06-04,Poland,Switzerland,2
2021-06-04,Poland,Turkey,3
2021-06-04,Poland,Ukraine,10
2021-06-04,Poland,United Arab Emirates,3
2021-06-04,Poland,United Kingdom,29
2021-06-04,Poland,United States,2
2021-06-04,Portugal,Austria,2
2021-06-04,Portugal,Belgium,9
2021-06-04,Portugal,Brazil,4
2021-06-04,Portugal,Cape Verde,2
2021-06-04,Portugal,Croatia,1
2021-06-04,Portugal,Czechia,2
2021-06-04,Portugal,Denmark,1
2021-06-04,Portugal,France,31
2021-06-04,Portugal,Germany,29
2021-06-04,Portugal,Guinea-Bissau,1
2021-06-04,Portugal,Hungary,1
2021-06-04,Portugal,Ireland,3
2021-06-04,Portugal,Italy,9
2021-06-04,Portugal,Jersey,1
2021-06-04,Portugal,Latvia,1
2021-06-04,Portugal,Luxembourg,5
2021-06-04,Portugal,Malta,1
2021-06-04,Portugal,Netherlands,15
2021-06-04,Portugal,Poland,3
2021-06-04,Portugal,Senegal,1
2021-06-04,Portugal,Spain,32
2021-06-04,Portugal,Switzerland,18
2021-06-04,Portugal,Turkey,1
2021-06-04,Portugal,United Arab Emirates,1
2021-06-04,Portugal,United Kingdom,71
2021-06-04,Portugal,United States,5
2021-06-04,Puerto Rico,United States,106
2021-06-04,Qatar,Australia,6
2021-06-04,Qatar,Austria,1
2021-06-04,Qatar,Bangladesh,1
2021-06-04,Qatar,Belgium,2
2021-06-04,Qatar,Brazil,2
2021-06-04,Qatar,Canada,1
2021-06-04,Qatar,China,1
2021-06-04,Qatar,Cyprus,2
2021-06-04,Qatar,Denmark,2
2021-06-04,Qatar,Egypt,1
2021-06-04,Qatar,Finland,1
2021-06-04,Qatar,France,3
2021-06-04,Qatar,Germany,4
2021-06-04,Qatar,Greece,2
2021-06-04,Qatar,Hong Kong,5
2021-06-04,Qatar,Hungary,1
2021-06-04,Qatar,India,10
2021-06-04,Qatar,Iraq,1
2021-06-04,Qatar,Ireland,1
2021-06-04,Qatar,Italy,3
2021-06-04,Qatar,Japan,3
2021-06-04,Qatar,Kuwait,6
2021-06-04,Qatar,Lebanon,3
2021-06-04,Qatar,Luxembourg,2
2021-06-04,Qatar,Malaysia,2
2021-06-04,Qatar,Netherlands,2
2021-06-04,Qatar,Norway,1
2021-06-04,Qatar,Philippines,2
2021-06-04,Qatar,Poland,1
2021-06-04,Qatar,Romania,1
2021-06-04,Qatar,Saudi Arabia,2
2021-06-04,Qatar,Serbia,1
2021-06-04,Qatar,Singapore,2
2021-06-04,Qatar,South Africa,5
2021-06-04,Qatar,Spain,3
2021-06-04,Qatar,Sweden,1
2021-06-04,Qatar,Switzerland,1
2021-06-04,Qatar,Turkey,7
2021-06-04,Qatar,Ukraine,1
2021-06-04,Qatar,United Arab Emirates,5
2021-06-04,Qatar,United Kingdom,10
2021-06-04,Qatar,United States,9
2021-06-04,Qatar,Vietnam,1
2021-06-04,Romania,Austria,3
2021-06-04,Romania,Belgium,5
2021-06-04,Romania,Bulgaria,2
2021-06-04,Romania,France,8
2021-06-04,Romania,Germany,8
2021-06-04,Romania,Greece,2
2021-06-04,Romania,Hungary,2
2021-06-04,Romania,Ireland,2
2021-06-04,Romania,Israel,1
2021-06-04,Romania,Italy,10
2021-06-04,Romania,Lebanon,1
2021-06-04,Romania,Lithuania,1
2021-06-04,Romania,Malta,1
2021-06-04,Romania,Netherlands,3
2021-06-04,Romania,Poland,1
2021-06-04,Romania,Portugal,1
2021-06-04,Romania,Qatar,1
2021-06-04,Romania,Serbia,1
2021-06-04,Romania,Spain,6
2021-06-04,Romania,Switzerland,3
2021-06-04,Romania,Turkey,5
2021-06-04,Romania,Ukraine,1
2021-06-04,Romania,United Arab Emirates,1
2021-06-04,Romania,United Kingdom,12
2021-06-04,Russia,Austria,5
2021-06-04,Russia,Belarus,3
2021-06-04,Russia,Belgium,3
2021-06-04,Russia,Croatia,1
2021-06-04,Russia,Cyprus,6
2021-06-04,Russia,Czechia,2
2021-06-04,Russia,Denmark,1
2021-06-04,Russia,Egypt,1
2021-06-04,Russia,Finland,4
2021-06-04,Russia,France,3
2021-06-04,Russia,Germany,24
2021-06-04,Russia,Greece,2
2021-06-04,Russia,Hong Kong,3
2021-06-04,Russia,Hungary,2
2021-06-04,Russia,India,1
2021-06-04,Russia,Israel,3
2021-06-04,Russia,Italy,15
2021-06-04,Russia,Japan,2
2021-06-04,Russia,Kyrgyzstan,1
2021-06-04,Russia,Latvia,8
2021-06-04,Russia,Netherlands,6
2021-06-04,Russia,Norway,2
2021-06-04,Russia,Poland,2
2021-06-04,Russia,Qatar,1
2021-06-04,Russia,Serbia,3
2021-06-04,Russia,Slovakia,1
2021-06-04,Russia,Slovenia,2
2021-06-04,Russia,Spain,5
2021-06-04,Russia,Sweden,2
2021-06-04,Russia,Switzerland,8
2021-06-04,Russia,Turkey,4
2021-06-04,Russia,United Arab Emirates,5
2021-06-04,Russia,United Kingdom,2
2021-06-04,Russia,United States,2
2021-06-04,Russia,Uzbekistan,1
2021-06-04,Saint Lucia,Barbados,2
2021-06-04,Saint Lucia,Puerto Rico,2
2021-06-04,Saint Lucia,Saint Vincent and the Grenadines,1
2021-06-04,Saint Lucia,United Kingdom,1
2021-06-04,Saint Lucia,United States,3
2021-06-04,Saint Vincent and the Grenadines,Barbados,2
2021-06-04,Saint Vincent and the Grenadines,Puerto Rico,1
2021-06-04,Saint Vincent and the Grenadines,Saint Lucia,3
2021-06-04,Saudi Arabia,Bahrain,5
2021-06-04,Saudi Arabia,Bangladesh,1
2021-06-04,Saudi Arabia,Egypt,1
2021-06-04,Saudi Arabia,Germany,1
2021-06-04,Saudi Arabia,Italy,1
2021-06-04,Saudi Arabia,Kuwait,1
2021-06-04,Saudi Arabia,Lebanon,1
2021-06-04,Saudi Arabia,Netherlands,1
2021-06-04,Saudi Arabia,Qatar,1
2021-06-04,Saudi Arabia,United Arab Emirates,5
2021-06-04,Saudi Arabia,United Kingdom,1
2021-06-04,Senegal,Belgium,1
2021-06-04,Senegal,Cape Verde,1
2021-06-04,Senegal,France,3
2021-06-04,Senegal,Guinea-Bissau,1
2021-06-04,Senegal,Mali,1
2021-06-04,Senegal,Portugal,1
2021-06-04,Senegal,Spain,1
2021-06-04,Senegal,Turkey,1
2021-06-04,Senegal,United Arab Emirates,1
2021-06-04,Senegal,United Kingdom,1
2021-06-04,Senegal,United States,1
2021-06-04,Serbia,Austria,3
2021-06-04,Serbia,Belgium,1
2021-06-04,Serbia,Czechia,3
2021-06-04,Serbia,France,3
2021-06-04,Serbia,Germany,8
2021-06-04,Serbia,Greece,2
2021-06-04,Serbia,India,1
2021-06-04,Serbia,Italy,1
2021-06-04,Serbia,Netherlands,1
2021-06-04,Serbia,Norway,1
2021-06-04,Serbia,Poland,1
2021-06-04,Serbia,Qatar,1
2021-06-04,Serbia,Romania,1
2021-06-04,Serbia,Russia,8
2021-06-04,Serbia,Slovenia,3
2021-06-04,Serbia,Spain,2
2021-06-04,Serbia,Sweden,2
2021-06-04,Serbia,Switzerland,8
2021-06-04,Serbia,Turkey,6
2021-06-04,Serbia,Ukraine,2
2021-06-04,Serbia,United Arab Emirates,1
2021-06-04,Serbia,United Kingdom,2
2021-06-04,Serbia,United States,1
2021-06-04,Singapore,Australia,15
2021-06-04,Singapore,Bahrain,2
2021-06-04,Singapore,Bangladesh,1
2021-06-04,Singapore,Brunei,2
2021-06-04,Singapore,China,4
2021-06-04,Singapore,Denmark,1
2021-06-04,Singapore,Finland,1
2021-06-04,Singapore,France,1
2021-06-04,Singapore,Germany,2
2021-06-04,Singapore,Hong Kong,10
2021-06-04,Singapore,India,7
2021-06-04,Singapore,Indonesia,4
2021-06-04,Singapore,Italy,1
2021-06-04,Singapore,Japan,11
2021-06-04,Singapore,Malaysia,7
2021-06-04,Singapore,Netherlands,2
2021-06-04,Singapore,New Zealand,1
2021-06-04,Singapore,Philippines,6
2021-06-04,Singapore,Qatar,2
2021-06-04,Singapore,Switzerland,1
2021-06-04,Singapore,Taiwan,7
2021-06-04,Singapore,Turkey,1
2021-06-04,Singapore,United Arab Emirates,1
2021-06-04,Singapore,United Kingdom,3
2021-06-04,Singapore,United States,3
2021-06-04,Singapore,Vietnam,3
2021-06-04,Slovakia,Austria,2
2021-06-04,Slovakia,Czechia,2
2021-06-04,Slovakia,Germany,3
2021-06-04,Slovakia,Hungary,1
2021-06-04,Slovakia,Ireland,1
2021-06-04,Slovakia,Luxembourg,1
2021-06-04,Slovakia,Spain,1
2021-06-04,Slovakia,Switzerland,1
2021-06-04,Slovakia,Ukraine,1
2021-06-04,Slovakia,United Kingdom,5
2021-06-04,Slovenia,Austria,1
2021-06-04,Slovenia,Croatia,2
2021-06-04,Slovenia,France,1
2021-06-04,Slovenia,Germany,3
2021-06-04,Slovenia,Greece,1
2021-06-04,Slovenia,Italy,1
2021-06-04,Slovenia,Poland,1
2021-06-04,Slovenia,Russia,1
2021-06-04,Slovenia,Spain,1
2021-06-04,Slovenia,Turkey,1
2021-06-04,Slovenia,United Kingdom,1
2021-06-04,South Africa,Barbados,1
2021-06-04,South Africa,Belgium,1
2021-06-04,South Africa,Germany,2
2021-06-04,South Africa,Italy,1
2021-06-04,South Africa,Mali,1
2021-06-04,South Africa,Netherlands,3
2021-06-04,South Africa,Qatar,4
2021-06-04,South Africa,Singapore,2
2021-06-04,South Africa,Turkey,1
2021-06-04,South Africa,United Arab Emirates,2
2021-06-04,South Africa,United Kingdom,1
2021-06-04,Spain,Austria,11
2021-06-04,Spain,Belgium,28
2021-06-04,Spain,Brazil,1
2021-06-04,Spain,Bulgaria,3
2021-06-04,Spain,Colombia,1
2021-06-04,Spain,Croatia,2
2021-06-04,Spain,Czechia,5
2021-06-04,Spain,Denmark,12
2021-06-04,Spain,France,67
2021-06-04,Spain,Germany,138
2021-06-04,Spain,Greece,4
2021-06-04,Spain,Hungary,3
2021-06-04,Spain,Ireland,6
2021-06-04,Spain,Isle of Man,1
2021-06-04,Spain,Israel,2
2021-06-04,Spain,Italy,56
2021-06-04,Spain,Jersey,1
2021-06-04,Spain,Lebanon,1
2021-06-04,Spain,Lithuania,1
2021-06-04,Spain,Luxembourg,6
2021-06-04,Spain,Malta,4
2021-06-04,Spain,Morocco,3
2021-06-04,Spain,Netherlands,41
2021-06-04,Spain,Poland,10
2021-06-04,Spain,Portugal,39
2021-06-04,Spain,Qatar,4
2021-06-04,Spain,Romania,6
2021-06-04,Spain,Russia,8
2021-06-04,Spain,Saudi Arabia,1
2021-06-04,Spain,Slovakia,1
2021-06-04,Spain,Slovenia,1
2021-06-04,Spain,South Africa,1
2021-06-04,Spain,Sweden,9
2021-06-04,Spain,Switzerland,30
2021-06-04,Spain,Turkey,6
2021-06-04,Spain,Ukraine,3
2021-06-04,Spain,United Arab Emirates,3
2021-06-04,Spain,United Kingdom,78
2021-06-04,Spain,United States,6
2021-06-04,Sweden,Belgium,4
2021-06-04,Sweden,Croatia,1
2021-06-04,Sweden,Denmark,9
2021-06-04,Sweden,Estonia,1
2021-06-04,Sweden,Finland,7
2021-06-04,Sweden,France,3
2021-06-04,Sweden,Germany,16
2021-06-04,Sweden,Greece,1
2021-06-04,Sweden,Hungary,1
2021-06-04,Sweden,Iceland,1
2021-06-04,Sweden,Ireland,1
2021-06-04,Sweden,Italy,1
2021-06-04,Sweden,Latvia,1
2021-06-04,Sweden,Luxembourg,1
2021-06-04,Sweden,Netherlands,6
2021-06-04,Sweden,Norway,4
2021-06-04,Sweden,Poland,9
2021-06-04,Sweden,Qatar,1
2021-06-04,Sweden,Russia,4
2021-06-04,Sweden,Serbia,1
2021-06-04,Sweden,Slovakia,1
2021-06-04,Sweden,Spain,11
2021-06-04,Sweden,Switzerland,5
2021-06-04,Sweden,Turkey,5
2021-06-04,Sweden,United Arab Emirates,1
2021-06-04,Sweden,United Kingdom,5
2021-06-04,Switzerland,Austria,11
2021-06-04,Switzerland,Belgium,5
2021-06-04,Switzerland,Brazil,1
2021-06-04,Switzerland,Croatia,1
2021-06-04,Switzerland,Czechia,3
2021-06-04,Switzerland,Denmark,3
2021-06-04,Switzerland,Finland,1
2021-06-04,Switzerland,France,22
2021-06-04,Switzerland,Germany,27
2021-06-04,Switzerland,Greece,8
2021-06-04,Switzerland,Hungary,1
2021-06-04,Switzerland,Ireland,1
2021-06-04,Switzerland,Israel,1
2021-06-04,Switzerland,Italy,21
2021-06-04,Switzerland,Japan,1
2021-06-04,Switzerland,Latvia,2
2021-06-04,Switzerland,Lebanon,1
2021-06-04,Switzerland,Lithuania,1
2021-06-04,Switzerland,Luxembourg,3
2021-06-04,Switzerland,Netherlands,9
2021-06-04,Switzerland,Norway,1
2021-06-04,Switzerland,Poland,3
2021-06-04,Switzerland,Portugal,19
2021-06-04,Switzerland,Qatar,1
2021-06-04,Switzerland,Romania,3
2021-06-04,Switzerland,Russia,3
2021-06-04,Switzerland,Serbia,3
2021-06-04,Switzerland,Singapore,2
2021-06-04,Switzerland,Slovakia,1
2021-06-04,Switzerland,Spain,31
2021-06-04,Switzerland,Sweden,6
2021-06-04,Switzerland,Turkey,7
2021-06-04,Switzerland,Ukraine,2
2021-06-04,Switzerland,United Arab Emirates,4
2021-06-04,Switzerland,United Kingdom,10
2021-06-04,Switzerland,United States,7
2021-06-04,Taiwan,Australia,2
2021-06-04,Taiwan,China,3
2021-06-04,Taiwan,Germany,2
2021-06-04,Taiwan,Hong Kong,21
2021-06-04,Taiwan,Indonesia,2
2021-06-04,Taiwan,Japan,19
2021-06-04,Taiwan,Macau,3
2021-06-04,Taiwan,Malaysia,5
2021-06-04,Taiwan,Netherlands,1
2021-06-04,Taiwan,Philippines,2
2021-06-04,Taiwan,Singapore,6
2021-06-04,Taiwan,Turkey,1
2021-06-04,Taiwan,United Arab Emirates,1
2021-06-04,Taiwan,United Kingdom,1
2021-06-04,Taiwan,United States,27
2021-06-04,Taiwan,Vietnam,3
2021-06-04,Thailand,United Arab Emirates,1
2021-06-04,Turkey,Austria,2
2021-06-04,Turkey,Belarus,4
2021-06-04,Turkey,Belgium,6
2021-06-04,Turkey,Brazil,1
2021-06-04,Turkey,Bulgaria,2
2021-06-04,Turkey,Croatia,2
2021-06-04,Turkey,Cyprus,9
2021-06-04,Turkey,Czechia,2
2021-06-04,Turkey,Denmark,3
2021-06-04,Turkey,Finland,2
2021-06-04,Turkey,France,8
2021-06-04,Turkey,Germany,40
2021-06-04,Turkey,Greece,2
2021-06-04,Turkey,Hungary,2
2021-06-04,Turkey,India,2
2021-06-04,Turkey,Iraq,1
2021-06-04,Turkey,Ireland,1
2021-06-04,Turkey,Israel,3
2021-06-04,Turkey,Italy,6
2021-06-04,Turkey,Japan,1
2021-06-04,Turkey,Jordan,2
2021-06-04,Turkey,Kuwait,4
2021-06-04,Turkey,Lebanon,5
2021-06-04,Turkey,Malaysia,1
2021-06-04,Turkey,Malta,1
2021-06-04,Turkey,Netherlands,8
2021-06-04,Turkey,Norway,1
2021-06-04,Turkey,Poland,2
2021-06-04,Turkey,Portugal,1
2021-06-04,Turkey,Qatar,9
2021-06-04,Turkey,Romania,4
2021-06-04,Turkey,Russia,3
2021-06-04,Turkey,Serbia,2
2021-06-04,Turkey,Singapore,2
2021-06-04,Turkey,Spain,6
2021-06-04,Turkey,Sweden,3
2021-06-04,Turkey,Switzerland,6
2021-06-04,Turkey,Ukraine,7
2021-06-04,Turkey,United Arab Emirates,8
2021-06-04,Turkey,United Kingdom,5
2021-06-04,Turkey,United States,2
2021-06-04,Ukraine,Austria,5
2021-06-04,Ukraine,Cyprus,3
2021-06-04,Ukraine,Czechia,4
2021-06-04,Ukraine,Estonia,2
2021-06-04,Ukraine,France,1
2021-06-04,Ukraine,Georgia,1
2021-06-04,Ukraine,Germany,13
2021-06-04,Ukraine,Greece,4
