day,origin_country,destination_country,flight_count
2021-05-19,Senegal,Portugal,2
2021-05-19,Senegal,United Arab Emirates,1
2021-05-19,Senegal,United Kingdom,1
2021-05-19,Senegal,United States,1
2021-05-19,Serbia,Austria,3
2021-05-19,Serbia,Croatia,1
2021-05-19,Serbia,Cyprus,1
2021-05-19,Serbia,France,1
2021-05-19,Serbia,Germany,3
2021-05-19,Serbia,Israel,1
2021-05-19,Serbia,Qatar,1
2021-05-19,Serbia,Russia,3
2021-05-19,Serbia,Switzerland,1
2021-05-19,Serbia,Ukraine,1
2021-05-19,Serbia,United Arab Emirates,1
2021-05-19,Singapore,Australia,20
2021-05-19,Singapore,Bahrain,1
2021-05-19,Singapore,China,2
2021-05-19,Singapore,France,2
2021-05-19,Singapore,Germany,2
2021-05-19,Singapore,Hong Kong,13
2021-05-19,Singapore,India,7
2021-05-19,Singapore,Indonesia,3
2021-05-19,Singapore,Italy,2
2021-05-19,Singapore,Japan,7
2021-05-19,Singapore,Luxembourg,1
2021-05-19,Singapore,Netherlands,2
2021-05-19,Singapore,New Zealand,2
2021-05-19,Singapore,Philippines,3
2021-05-19,Singapore,Qatar,2
2021-05-19,Singapore,Russia,1
2021-05-19,Singapore,South Africa,1
2021-05-19,Singapore,Switzerland,1
2021-05-19,Singapore,Taiwan,7
2021-05-19,Singapore,Thailand,8
2021-05-19,Singapore,United Arab Emirates,1
2021-05-19,Singapore,United Kingdom,4
2021-05-19,Singapore,United States,3
2021-05-19,Singapore,Vietnam,5
2021-05-19,Slovakia,Austria,1
2021-05-19,Slovakia,Croatia,1
2021-05-19,Slovakia,Czechia,3
2021-05-19,Slovakia,Germany,3
2021-05-19,Slovakia,Italy,1
2021-05-19,Slovakia,Latvia,1
2021-05-19,Slovakia,United Kingdom,1
2021-05-19,Slovenia,Austria,1
2021-05-19,Slovenia,France,3
2021-05-19,Slovenia,Germany,8
2021-05-19,Slovenia,Italy,1
2021-05-19,Slovenia,Jersey,1
2021-05-19,Slovenia,Switzerland,1
2021-05-19,South Africa,Belgium,1
2021-05-19,South Africa,Germany,1
2021-05-19,South Africa,Kenya,4
2021-05-19,South Africa,Netherlands,2
2021-05-19,South Africa,Qatar,3
2021-05-19,South Africa,Singapore,1
2021-05-19,South Africa,United Arab Emirates,1
2021-05-19,South Africa,United Kingdom,1
2021-05-19,South Africa,United States,1
2021-05-19,Spain,Austria,7
2021-05-19,Spain,Belarus,1
2021-05-19,Spain,Belgium,15
2021-05-19,Spain,Brazil,1
2021-05-19,Spain,Canada,1
2021-05-19,Spain,Colombia,1
2021-05-19,Spain,Cyprus,1
2021-05-19,Spain,Czechia,1
2021-05-19,Spain,Denmark,3
2021-05-19,Spain,Ecuador,1
2021-05-19,Spain,Finland,1
2021-05-19,Spain,France,39
2021-05-19,Spain,Germany,73
2021-05-19,Spain,Hungary,1
2021-05-19,Spain,Ireland,1
2021-05-19,Spain,Italy,24
2021-05-19,Spain,Latvia,1
2021-05-19,Spain,Lithuania,1
2021-05-19,Spain,Luxembourg,3
2021-05-19,Spain,Mali,1
2021-05-19,Spain,Malta,1
2021-05-19,Spain,Morocco,1
2021-05-19,Spain,Netherlands,22
2021-05-19,Spain,Poland,3
2021-05-19,Spain,Portugal,16
2021-05-19,Spain,Qatar,5
2021-05-19,Spain,Romania,6
2021-05-19,Spain,Russia,3
2021-05-19,Spain,Senegal,1
2021-05-19,Spain,Slovakia,2
2021-05-19,Spain,Sweden,9
2021-05-19,Spain,Switzerland,15
2021-05-19,Spain,Turkey,2
2021-05-19,Spain,Ukraine,1
2021-05-19,Spain,United Arab Emirates,4
2021-05-19,Spain,United Kingdom,19
2021-05-19,Spain,United States,8
2021-05-19,Sweden,Austria,2
2021-05-19,Sweden,Belarus,1
2021-05-19,Sweden,Belgium,3
2021-05-19,Sweden,Czechia,2
2021-05-19,Sweden,Denmark,6
2021-05-19,Sweden,Estonia,1
2021-05-19,Sweden,Finland,4
2021-05-19,Sweden,France,4
2021-05-19,Sweden,Germany,15
2021-05-19,Sweden,Iceland,1
2021-05-19,Sweden,Latvia,2
2021-05-19,Sweden,Luxembourg,1
2021-05-19,Sweden,Netherlands,6
2021-05-19,Sweden,Norway,3
2021-05-19,Sweden,Poland,5
2021-05-19,Sweden,Qatar,1
2021-05-19,Sweden,Romania,1
2021-05-19,Sweden,Russia,2
2021-05-19,Sweden,Spain,5
2021-05-19,Sweden,Turkey,1
2021-05-19,Sweden,United Arab Emirates,1
2021-05-19,Sweden,United Kingdom,4
2021-05-19,Switzerland,Austria,9
2021-05-19,Switzerland,Belgium,5
2021-05-19,Switzerland,Brazil,1
2021-05-19,Switzerland,Croatia,1
2021-05-19,Switzerland,Czechia,1
2021-05-19,Switzerland,Denmark,1
2021-05-19,Switzerland,Finland,2
2021-05-19,Switzerland,France,23
2021-05-19,Switzerland,Germany,24
2021-05-19,Switzerland,Greece,1
2021-05-19,Switzerland,Ireland,1
2021-05-19,Switzerland,Italy,14
2021-05-19,Switzerland,Latvia,1
2021-05-19,Switzerland,Netherlands,7
2021-05-19,Switzerland,Poland,2
2021-05-19,Switzerland,Portugal,5
2021-05-19,Switzerland,Qatar,1
2021-05-19,Switzerland,Russia,1
2021-05-19,Switzerland,Saudi Arabia,1
2021-05-19,Switzerland,Singapore,1
2021-05-19,Switzerland,Slovenia,1
2021-05-19,Switzerland,South Africa,1
2021-05-19,Switzerland,Spain,21
2021-05-19,Switzerland,Sweden,1
2021-05-19,Switzerland,Turkey,2
2021-05-19,Switzerland,United Arab Emirates,3
2021-05-19,Switzerland,United Kingdom,17
2021-05-19,Switzerland,United States,2
2021-05-19,Taiwan,Australia,2
2021-05-19,Taiwan,China,3
2021-05-19,Taiwan,Germany,1
2021-05-19,Taiwan,Hong Kong,22
2021-05-19,Taiwan,Indonesia,1
2021-05-19,Taiwan,Japan,15
2021-05-19,Taiwan,Macau,3
2021-05-19,Taiwan,Malaysia,3
2021-05-19,Taiwan,Netherlands,1
2021-05-19,Taiwan,New Zealand,1
2021-05-19,Taiwan,Philippines,1
2021-05-19,Taiwan,Singapore,7
2021-05-19,Taiwan,Thailand,3
2021-05-19,Taiwan,United Arab Emirates,1
2021-05-19,Taiwan,United Kingdom,1
2021-05-19,Taiwan,United States,23
2021-05-19,Taiwan,Vietnam,5
2021-05-19,Thailand,India,1
2021-05-19,Thailand,Singapore,2
2021-05-19,Turkey,Algeria,1
2021-05-19,Turkey,Austria,3
2021-05-19,Turkey,Bahrain,1
2021-05-19,Turkey,Belarus,4
2021-05-19,Turkey,Belgium,5
2021-05-19,Turkey,Brazil,1
2021-05-19,Turkey,Canada,2
2021-05-19,Turkey,China,1
2021-05-19,Turkey,Colombia,1
2021-05-19,Turkey,Croatia,1
2021-05-19,Turkey,Cyprus,4
2021-05-19,Turkey,Denmark,2
2021-05-19,Turkey,Egypt,2
2021-05-19,Turkey,Finland,1
2021-05-19,Turkey,France,9
2021-05-19,Turkey,Germany,30
2021-05-19,Turkey,Greece,1
2021-05-19,Turkey,Hungary,1
2021-05-19,Turkey,India,3
2021-05-19,Turkey,Israel,5
2021-05-19,Turkey,Italy,3
2021-05-19,Turkey,Japan,1
2021-05-19,Turkey,Jordan,1
2021-05-19,Turkey,Kazakhstan,2
2021-05-19,Turkey,Kenya,2
2021-05-19,Turkey,Kuwait,4
2021-05-19,Turkey,Lebanon,3
2021-05-19,Turkey,Malaysia,1
2021-05-19,Turkey,Netherlands,6
2021-05-19,Turkey,Philippines,1
2021-05-19,Turkey,Poland,3
2021-05-19,Turkey,Qatar,7
2021-05-19,Turkey,Romania,3
2021-05-19,Turkey,Russia,4
2021-05-19,Turkey,Saudi Arabia,1
2021-05-19,Turkey,Senegal,1
2021-05-19,Turkey,Serbia,3
2021-05-19,Turkey,Singapore,1
2021-05-19,Turkey,Slovenia,1
2021-05-19,Turkey,South Africa,3
2021-05-19,Turkey,Spain,3
2021-05-19,Turkey,Sweden,3
2021-05-19,Turkey,Switzerland,3
2021-05-19,Turkey,Taiwan,1
2021-05-19,Turkey,Ukraine,9
2021-05-19,Turkey,United Arab Emirates,5
2021-05-19,Turkey,United Kingdom,4
2021-05-19,Turkey,United States,12
2021-05-19,Turkey,Vietnam,1
2021-05-19,Ukraine,Austria,1
2021-05-19,Ukraine,Belarus,6
2021-05-19,Ukraine,Croatia,1
2021-05-19,Ukraine,Cyprus,2
2021-05-19,Ukraine,Czechia,2
2021-05-19,Ukraine,Estonia,2
2021-05-19,Ukraine,France,1
2021-05-19,Ukraine,Germany,13
2021-05-19,Ukraine,Hungary,1
2021-05-19,Ukraine,Israel,1
2021-05-19,Ukraine,Italy,1
2021-05-19,Ukraine,Latvia,1
2021-05-19,Ukraine,Lithuania,2
2021-05-19,Ukraine,Poland,7
2021-05-19,Ukraine,Qatar,1
2021-05-19,Ukraine,Romania,1
2021-05-19,Ukraine,Serbia,1
2021-05-19,Ukraine,Spain,1
2021-05-19,Ukraine,Switzerland,1
2021-05-19,Ukraine,Turkey,6
2021-05-19,Ukraine,United Arab Emirates,5
2021-05-19,Ukraine,United Kingdom,2
2021-05-19,United Arab Emirates,Australia,3
2021-05-19,United Arab Emirates,Austria,2
2021-05-19,United Arab Emirates,Bahrain,11
2021-05-19,United Arab Emirates,Bangladesh,3
2021-05-19,United Arab Emirates,Belarus,1
2021-05-19,United Arab Emirates,Belgium,2
2021-05-19,United Arab Emirates,Brazil,2
2021-05-19,United Arab Emirates,Canada,1
2021-05-19,United Arab Emirates,China,2
2021-05-19,United Arab Emirates,Cyprus,1
2021-05-19,United Arab Emirates,Czechia,1
2021-05-19,United Arab Emirates,Denmark,2
2021-05-19,United Arab Emirates,Egypt,6
2021-05-19,United Arab Emirates,France,5
2021-05-19,United Arab Emirates,Germany,9
2021-05-19,United Arab Emirates,Greece,1
2021-05-19,United Arab Emirates,Hong Kong,6
2021-05-19,United Arab Emirates,Hungary,1
2021-05-19,United Arab Emirates,India,13
2021-05-19,United Arab Emirates,Indonesia,1
2021-05-19,United Arab Emirates,Iraq,1
2021-05-19,United Arab Emirates,Ireland,1
2021-05-19,United Arab Emirates,Israel,6
2021-05-19,United Arab Emirates,Italy,5
2021-05-19,United Arab Emirates,Japan,1
2021-05-19,United Arab Emirates,Kazakhstan,2
2021-05-19,United Arab Emirates,Kenya,2
2021-05-19,United Arab Emirates,Kuwait,7
2021-05-19,United Arab Emirates,Lebanon,8
2021-05-19,United Arab Emirates,Luxembourg,1
2021-05-19,United Arab Emirates,Morocco,1
2021-05-19,United Arab Emirates,Netherlands,5
2021-05-19,United Arab Emirates,Pakistan,1
2021-05-19,United Arab Emirates,Poland,1
2021-05-19,United Arab Emirates,Portugal,1
2021-05-19,United Arab Emirates,Qatar,5
2021-05-19,United Arab Emirates,Romania,2
2021-05-19,United Arab Emirates,Russia,7
2021-05-19,United Arab Emirates,Saudi Arabia,10
2021-05-19,United Arab Emirates,Serbia,1
2021-05-19,United Arab Emirates,Singapore,3
2021-05-19,United Arab Emirates,South Africa,2
2021-05-19,United Arab Emirates,Spain,4
2021-05-19,United Arab Emirates,Sweden,1
2021-05-19,United Arab Emirates,Switzerland,3
2021-05-19,United Arab Emirates,Taiwan,1
2021-05-19,United Arab Emirates,Thailand,1
2021-05-19,United Arab Emirates,Turkey,2
2021-05-19,United Arab Emirates,Ukraine,5
2021-05-19,United Arab Emirates,United Kingdom,5
2021-05-19,United Arab Emirates,United States,7
2021-05-19,United Arab Emirates,Vietnam,1
2021-05-19,United Kingdom,Austria,2
2021-05-19,United Kingdom,Bahrain,3
2021-05-19,United Kingdom,Barbados,1
2021-05-19,United Kingdom,Belarus,1
2021-05-19,United Kingdom,Belgium,7
2021-05-19,United Kingdom,Brazil,1
2021-05-19,United Kingdom,Canada,4
2021-05-19,United Kingdom,Croatia,1
2021-05-19,United Kingdom,Cyprus,3
2021-05-19,United Kingdom,Denmark,8
2021-05-19,United Kingdom,Egypt,1
2021-05-19,United Kingdom,Finland,1
2021-05-19,United Kingdom,France,27
2021-05-19,United Kingdom,Germany,45
2021-05-19,United Kingdom,Greece,8
2021-05-19,United Kingdom,Guernsey,5
2021-05-19,United Kingdom,Hong Kong,4
2021-05-19,United Kingdom,Hungary,4
2021-05-19,United Kingdom,Iceland,1
2021-05-19,United Kingdom,India,6
2021-05-19,United Kingdom,Ireland,17
2021-05-19,United Kingdom,Israel,2
2021-05-19,United Kingdom,Italy,17
2021-05-19,United Kingdom,Japan,3
2021-05-19,United Kingdom,Jersey,10
2021-05-19,United Kingdom,Latvia,2
2021-05-19,United Kingdom,Lithuania,3
2021-05-19,United Kingdom,Luxembourg,2
2021-05-19,United Kingdom,Malta,2
2021-05-19,United Kingdom,Netherlands,20
2021-05-19,United Kingdom,Norway,4
2021-05-19,United Kingdom,Poland,8
2021-05-19,United Kingdom,Portugal,33
2021-05-19,United Kingdom,Qatar,8
2021-05-19,United Kingdom,Romania,5
2021-05-19,United Kingdom,Russia,1
2021-05-19,United Kingdom,Senegal,1
2021-05-19,United Kingdom,Singapore,4
2021-05-19,United Kingdom,Slovakia,1
2021-05-19,United Kingdom,South Africa,2
2021-05-19,United Kingdom,Spain,18
2021-05-19,United Kingdom,Sweden,6
2021-05-19,United Kingdom,Switzerland,11
2021-05-19,United Kingdom,Turkey,2
2021-05-19,United Kingdom,United Arab Emirates,5
2021-05-19,United Kingdom,United States,48
2021-05-19,United States,Aruba,14
2021-05-19,United States,Australia,9
2021-05-19,United States,Austria,4
2021-05-19,United States,Bahamas,5
2021-05-19,United States,Barbados,1
2021-05-19,United States,Belgium,9
2021-05-19,United States,Belize,1
2021-05-19,United States,Bermuda,6
2021-05-19,United States,Brazil,15
2021-05-19,United States,Canada,79
2021-05-19,United States,China,2
2021-05-19,United States,Colombia,17
2021-05-19,United States,Denmark,2
2021-05-19,United States,Ecuador,2
2021-05-19,United States,France,18
2021-05-19,United States,French Polynesia,1
2021-05-19,United States,Germany,42
2021-05-19,United States,Guatemala,3
2021-05-19,United States,Hong Kong,8
2021-05-19,United States,India,5
2021-05-19,United States,Ireland,5
2021-05-19,United States,Israel,4
2021-05-19,United States,Italy,7
2021-05-19,United States,Japan,30
2021-05-19,United States,Jordan,1
2021-05-19,United States,Luxembourg,6
2021-05-19,United States,Malaysia,1
2021-05-19,United States,Malta,1
2021-05-19,United States,Mexico,95
2021-05-19,United States,Morocco,1
2021-05-19,United States,Netherlands,20
2021-05-19,United States,New Zealand,2
2021-05-19,United States,Nicaragua,2
2021-05-19,United States,Panama,22
2021-05-19,United States,Poland,1
2021-05-19,United States,Portugal,1
2021-05-19,United States,Puerto Rico,104
2021-05-19,United States,Qatar,10
2021-05-19,United States,Russia,3
2021-05-19,United States,Saint Lucia,1
2021-05-19,United States,Saint Vincent and the Grenadines,1
2021-05-19,United States,Senegal,2
2021-05-19,United States,Singapore,4
2021-05-19,United States,South Korea,4
2021-05-19,United States,Spain,5
2021-05-19,United States,Switzerland,6
2021-05-19,United States,Taiwan,18
2021-05-19,United States,Ukraine,1
2021-05-19,United States,United Arab Emirates,11
2021-05-19,United States,United Kingdom,46
2021-05-19,United States,Zambia,3
2021-05-19,Uzbekistan,United Arab Emirates,1
2021-05-19,Uzbekistan,United Kingdom,1
2021-05-19,Vietnam,Hong Kong,5
2021-05-19,Vietnam,Japan,4
2021-05-19,Vietnam,Malaysia,1
2021-05-19,Vietnam,Qatar,1
2021-05-19,Vietnam,Singapore,6
2021-05-19,Vietnam,Taiwan,4
2021-05-19,Vietnam,Thailand,4
2021-05-19,Vietnam,United Arab Emirates,1
2021-05-19,Zambia,United States,4
2021-05-20,Algeria,Austria,1
2021-05-20,Algeria,France,4
2021-05-20,Algeria,Germany,1
2021-05-20,Algeria,Italy,1
2021-05-20,Algeria,Morocco,1
2021-05-20,Algeria,Norway,1
2021-05-20,Algeria,Spain,1
2021-05-20,Algeria,Turkey,1
2021-05-20,Aruba,Bermuda,1
2021-05-20,Aruba,Colombia,1
2021-05-20,Aruba,Netherlands,1
2021-05-20,Aruba,United States,14
2021-05-20,Australia,Germany,1
2021-05-20,Australia,Hong Kong,4
2021-05-20,Australia,Indonesia,1
2021-05-20,Australia,Japan,2
2021-05-20,Australia,New Zealand,26
2021-05-20,Australia,Qatar,4
2021-05-20,Australia,Singapore,17
2021-05-20,Australia,Taiwan,4
2021-05-20,Australia,Thailand,1
2021-05-20,Australia,United Arab Emirates,1
2021-05-20,Australia,United States,13
2021-05-20,Austria,Belgium,2
2021-05-20,Austria,Croatia,3
2021-05-20,Austria,Cyprus,2
2021-05-20,Austria,Czechia,2
2021-05-20,Austria,Denmark,2
2021-05-20,Austria,France,5
2021-05-20,Austria,Germany,36
2021-05-20,Austria,Greece,1
2021-05-20,Austria,Hungary,3
2021-05-20,Austria,Italy,10
2021-05-20,Austria,Luxembourg,2
2021-05-20,Austria,Netherlands,6
2021-05-20,Austria,Poland,3
2021-05-20,Austria,Portugal,2
2021-05-20,Austria,Qatar,1
2021-05-20,Austria,Romania,3
2021-05-20,Austria,Russia,2
2021-05-20,Austria,Serbia,4
2021-05-20,Austria,Slovakia,1
2021-05-20,Austria,Spain,3
2021-05-20,Austria,Sweden,1
2021-05-20,Austria,Switzerland,12
2021-05-20,Austria,Taiwan,1
2021-05-20,Austria,Turkey,5
2021-05-20,Austria,Ukraine,2
2021-05-20,Austria,United Kingdom,3
2021-05-20,Austria,United States,2
2021-05-20,Bahamas,United States,3
2021-05-20,Bahrain,Bangladesh,1
2021-05-20,Bahrain,Germany,4
2021-05-20,Bahrain,Hong Kong,1
2021-05-20,Bahrain,India,2
2021-05-20,Bahrain,Kenya,1
2021-05-20,Bahrain,Kuwait,3
2021-05-20,Bahrain,Philippines,1
2021-05-20,Bahrain,Qatar,1
2021-05-20,Bahrain,Saudi Arabia,1
2021-05-20,Bahrain,United Arab Emirates,14
2021-05-20,Bahrain,United Kingdom,3
2021-05-20,Bangladesh,Bahrain,1
2021-05-20,Bangladesh,Hong Kong,2
2021-05-20,Bangladesh,India,3
2021-05-20,Bangladesh,Kuwait,2
2021-05-20,Bangladesh,Qatar,2
2021-05-20,Bangladesh,Singapore,2
2021-05-20,Bangladesh,United Arab Emirates,6
2021-05-20,Barbados,Bermuda,1
2021-05-20,Barbados,Saint Lucia,1
2021-05-20,Barbados,Saint Vincent and the Grenadines,1
2021-05-20,Barbados,United Kingdom,2
2021-05-20,Barbados,United States,2
2021-05-20,Belarus,Belgium,1
2021-05-20,Belarus,Cyprus,1
2021-05-20,Belarus,Estonia,1
2021-05-20,Belarus,Germany,2
2021-05-20,Belarus,Israel,1
2021-05-20,Belarus,Italy,1
2021-05-20,Belarus,Latvia,1
2021-05-20,Belarus,Lithuania,3
2021-05-20,Belarus,Netherlands,1
2021-05-20,Belarus,Poland,2
2021-05-20,Belarus,Russia,3
2021-05-20,Belarus,Serbia,1
2021-05-20,Belarus,Turkey,1
2021-05-20,Belarus,Ukraine,5
2021-05-20,Belgium,Austria,1
2021-05-20,Belgium,Belarus,1
2021-05-20,Belgium,Croatia,1
2021-05-20,Belgium,Czechia,1
2021-05-20,Belgium,Egypt,1
2021-05-20,Belgium,Finland,1
2021-05-20,Belgium,France,15
2021-05-20,Belgium,Germany,16
2021-05-20,Belgium,Greece,1
2021-05-20,Belgium,Hong Kong,2
2021-05-20,Belgium,Hungary,1
2021-05-20,Belgium,Ireland,2
2021-05-20,Belgium,Israel,1
2021-05-20,Belgium,Italy,9
2021-05-20,Belgium,Luxembourg,2
2021-05-20,Belgium,Mali,1
2021-05-20,Belgium,Netherlands,4
2021-05-20,Belgium,Norway,1
2021-05-20,Belgium,Poland,1
2021-05-20,Belgium,Portugal,2
2021-05-20,Belgium,Qatar,3
2021-05-20,Belgium,Romania,1
2021-05-20,Belgium,Russia,1
2021-05-20,Belgium,Spain,11
2021-05-20,Belgium,Sweden,3
2021-05-20,Belgium,Switzerland,3
2021-05-20,Belgium,Turkey,2
2021-05-20,Belgium,United Arab Emirates,2
2021-05-20,Belgium,United Kingdom,10
2021-05-20,Belgium,United States,4
2021-05-20,Belize,United States,1
2021-05-20,Bermuda,Saint Lucia,1
2021-05-20,Bermuda,United Kingdom,1
2021-05-20,Bermuda,United States,12
2021-05-20,Brazil,Colombia,4
2021-05-20,Brazil,Ecuador,1
2021-05-20,Brazil,France,2
2021-05-20,Brazil,Germany,1
2021-05-20,Brazil,Netherlands,3
2021-05-20,Brazil,Panama,5
2021-05-20,Brazil,Portugal,4
2021-05-20,Brazil,Qatar,2
2021-05-20,Brazil,Senegal,1
2021-05-20,Brazil,Spain,1
2021-05-20,Brazil,Switzerland,1
2021-05-20,Brazil,United Arab Emirates,1
2021-05-20,Brazil,United States,12
2021-05-20,Brunei,Singapore,1
2021-05-20,Brunei,Thailand,1
2021-05-20,Bulgaria,Israel,1
2021-05-20,Canada,Belgium,1
2021-05-20,Canada,Denmark,1
2021-05-20,Canada,France,5
2021-05-20,Canada,Germany,4
2021-05-20,Canada,Italy,1
2021-05-20,Canada,Japan,3
2021-05-20,Canada,Morocco,1
2021-05-20,Canada,Netherlands,4
2021-05-20,Canada,Poland,1
2021-05-20,Canada,Qatar,1
2021-05-20,Canada,Spain,1
2021-05-20,Canada,Switzerland,1
2021-05-20,Canada,Taiwan,2
2021-05-20,Canada,Turkey,1
2021-05-20,Canada,United Arab Emirates,1
2021-05-20,Canada,United Kingdom,4
2021-05-20,Canada,United States,65
2021-05-20,Cape Verde,Portugal,1
2021-05-20,China,Germany,5
2021-05-20,China,India,1
2021-05-20,China,Japan,4
2021-05-20,China,Kazakhstan,1
2021-05-20,China,Macau,4
2021-05-20,China,Malaysia,1
2021-05-20,China,Netherlands,1
2021-05-20,China,Philippines,1
2021-05-20,China,Singapore,2
2021-05-20,China,Taiwan,2
2021-05-20,China,United States,3
2021-05-20,China,Vietnam,1
2021-05-20,Colombia,Aruba,1
2021-05-20,Colombia,France,1
2021-05-20,Colombia,Germany,1
2021-05-20,Colombia,Mexico,2
2021-05-20,Colombia,Netherlands,1
2021-05-20,Colombia,Panama,4
2021-05-20,Colombia,Spain,2
2021-05-20,Colombia,United States,29
2021-05-20,Croatia,Austria,3
2021-05-20,Croatia,Belgium,1
2021-05-20,Croatia,Czechia,1
2021-05-20,Croatia,France,1
2021-05-20,Croatia,Germany,7
2021-05-20,Croatia,Italy,3
2021-05-20,Croatia,Netherlands,2
2021-05-20,Croatia,Poland,1
2021-05-20,Croatia,Portugal,1
2021-05-20,Croatia,Russia,1
2021-05-20,Croatia,Serbia,1
2021-05-20,Croatia,Switzerland,1
2021-05-20,Croatia,Turkey,2
2021-05-20,Croatia,Ukraine,1
2021-05-20,Cyprus,Austria,1
2021-05-20,Cyprus,Bahrain,1
2021-05-20,Cyprus,Belarus,1
2021-05-20,Cyprus,Estonia,1
2021-05-20,Cyprus,France,1
2021-05-20,Cyprus,Germany,2
2021-05-20,Cyprus,Greece,3
2021-05-20,Cyprus,Israel,6
2021-05-20,Cyprus,Italy,1
2021-05-20,Cyprus,Jordan,1
2021-05-20,Cyprus,Kuwait,1
2021-05-20,Cyprus,Latvia,1
2021-05-20,Cyprus,Lebanon,1
2021-05-20,Cyprus,Romania,1
2021-05-20,Cyprus,Russia,7
2021-05-20,Cyprus,Turkey,6
2021-05-20,Cyprus,Ukraine,2
2021-05-20,Cyprus,United Kingdom,3
2021-05-20,Czechia,Austria,1
2021-05-20,Czechia,Croatia,1
2021-05-20,Czechia,France,6
2021-05-20,Czechia,Germany,17
2021-05-20,Czechia,Hungary,1
2021-05-20,Czechia,Israel,1
2021-05-20,Czechia,Italy,3
2021-05-20,Czechia,Lithuania,1
2021-05-20,Czechia,Morocco,1
2021-05-20,Czechia,Netherlands,4
2021-05-20,Czechia,Poland,3
2021-05-20,Czechia,Portugal,3
2021-05-20,Czechia,Qatar,2
2021-05-20,Czechia,Romania,1
2021-05-20,Czechia,Russia,3
2021-05-20,Czechia,Slovakia,2
2021-05-20,Czechia,Slovenia,1
2021-05-20,Czechia,Spain,5
2021-05-20,Czechia,Sweden,1
2021-05-20,Czechia,Switzerland,1
2021-05-20,Czechia,Turkey,1
2021-05-20,Czechia,Ukraine,1
2021-05-20,Czechia,United Kingdom,1
2021-05-20,Denmark,Austria,1
2021-05-20,Denmark,Belgium,2
2021-05-20,Denmark,Canada,1
2021-05-20,Denmark,Finland,2
2021-05-20,Denmark,France,4
2021-05-20,Denmark,Germany,15
2021-05-20,Denmark,Hungary,1
2021-05-20,Denmark,Latvia,1
2021-05-20,Denmark,Lithuania,1
2021-05-20,Denmark,Netherlands,5
2021-05-20,Denmark,Norway,9
2021-05-20,Denmark,Poland,2
2021-05-20,Denmark,Portugal,1
2021-05-20,Denmark,Qatar,1
2021-05-20,Denmark,Serbia,1
2021-05-20,Denmark,Spain,5
2021-05-20,Denmark,Sweden,8
2021-05-20,Denmark,Switzerland,2
2021-05-20,Denmark,Turkey,2
2021-05-20,Denmark,United Kingdom,6
2021-05-20,Denmark,United States,4
2021-05-20,Ecuador,Netherlands,1
2021-05-20,Ecuador,United States,1
2021-05-20,Egypt,Austria,1
2021-05-20,Egypt,Bahrain,3
2021-05-20,Egypt,Belgium,2
2021-05-20,Egypt,Canada,1
2021-05-20,Egypt,France,1
2021-05-20,Egypt,Germany,4
2021-05-20,Egypt,Italy,1
2021-05-20,Egypt,Lebanon,3
2021-05-20,Egypt,Malta,1
2021-05-20,Egypt,Netherlands,1
2021-05-20,Egypt,Qatar,4
2021-05-20,Egypt,Turkey,2
2021-05-20,Egypt,United Arab Emirates,9
2021-05-20,Estonia,Belarus,1
2021-05-20,Estonia,Cyprus,1
2021-05-20,Estonia,Czechia,1
2021-05-20,Estonia,Finland,4
2021-05-20,Estonia,Germany,3
2021-05-20,Estonia,Latvia,1
2021-05-20,Estonia,Norway,1
2021-05-20,Estonia,Poland,1
2021-05-20,Estonia,Sweden,3
2021-05-20,Finland,Austria,1
2021-05-20,Finland,Belgium,1
2021-05-20,Finland,Denmark,2
2021-05-20,Finland,Estonia,5
2021-05-20,Finland,France,2
2021-05-20,Finland,Germany,5
2021-05-20,Finland,Ireland,1
2021-05-20,Finland,Italy,2
2021-05-20,Finland,Japan,2
2021-05-20,Finland,Latvia,2
2021-05-20,Finland,Netherlands,1
2021-05-20,Finland,Norway,1
2021-05-20,Finland,Poland,1
2021-05-20,Finland,Qatar,1
2021-05-20,Finland,Romania,1
2021-05-20,Finland,Russia,1
2021-05-20,Finland,Singapore,1
2021-05-20,Finland,Spain,1
2021-05-20,Finland,Sweden,6
2021-05-20,Finland,Ukraine,1
2021-05-20,Finland,United Kingdom,3
2021-05-20,Finland,United States,1
2021-05-20,France,Algeria,5
2021-05-20,France,Austria,5
2021-05-20,France,Belgium,13
2021-05-20,France,Brazil,1
2021-05-20,France,Canada,4
2021-05-20,France,China,1
2021-05-20,France,Colombia,1
2021-05-20,France,Croatia,2
2021-05-20,France,Czechia,4
2021-05-20,France,Denmark,3
2021-05-20,France,Egypt,1
2021-05-20,France,Finland,1
2021-05-20,France,French Polynesia,1
2021-05-20,France,Germany,50
2021-05-20,France,Greece,1
2021-05-20,France,Hungary,1
2021-05-20,France,Iceland,1
2021-05-20,France,India,4
2021-05-20,France,Ireland,3
2021-05-20,France,Israel,1
2021-05-20,France,Italy,32
2021-05-20,France,Japan,4
2021-05-20,France,Latvia,1
2021-05-20,France,Lebanon,1
2021-05-20,France,Lithuania,1
2021-05-20,France,Luxembourg,2
2021-05-20,France,Mali,2
2021-05-20,France,Malta,5
2021-05-20,France,Morocco,2
2021-05-20,France,Netherlands,14
2021-05-20,France,Panama,1
2021-05-20,France,Poland,3
2021-05-20,France,Portugal,23
2021-05-20,France,Qatar,4
2021-05-20,France,Romania,1
2021-05-20,France,Senegal,1
