day,origin_country,destination_country,flight_count
2021-01-04,Poland,Finland,2
2021-01-04,Poland,France,7
2021-01-04,Poland,Germany,19
2021-01-04,Poland,Hungary,2
2021-01-04,Poland,Iceland,1
2021-01-04,Poland,Ireland,7
2021-01-04,Poland,Italy,4
2021-01-04,Poland,Latvia,1
2021-01-04,Poland,Lithuania,1
2021-01-04,Poland,Luxembourg,2
2021-01-04,Poland,Malta,1
2021-01-04,Poland,Netherlands,11
2021-01-04,Poland,Norway,13
2021-01-04,Poland,Portugal,2
2021-01-04,Poland,Romania,2
2021-01-04,Poland,Spain,2
2021-01-04,Poland,Sweden,10
2021-01-04,Poland,Switzerland,8
2021-01-04,Poland,Turkey,2
2021-01-04,Poland,Ukraine,7
2021-01-04,Poland,United Kingdom,21
2021-01-04,Poland,United States,2
2021-01-04,Portugal,Austria,1
2021-01-04,Portugal,Belgium,7
2021-01-04,Portugal,Brazil,6
2021-01-04,Portugal,Canada,2
2021-01-04,Portugal,Denmark,1
2021-01-04,Portugal,France,24
2021-01-04,Portugal,Germany,13
2021-01-04,Portugal,Hungary,1
2021-01-04,Portugal,Ireland,5
2021-01-04,Portugal,Italy,6
2021-01-04,Portugal,Luxembourg,7
2021-01-04,Portugal,Morocco,1
2021-01-04,Portugal,Netherlands,9
2021-01-04,Portugal,Poland,2
2021-01-04,Portugal,Spain,10
2021-01-04,Portugal,Switzerland,17
2021-01-04,Portugal,Turkey,1
2021-01-04,Portugal,Ukraine,1
2021-01-04,Portugal,United Kingdom,18
2021-01-04,Portugal,United States,2
2021-01-04,Puerto Rico,United States,83
2021-01-04,Qatar,Australia,3
2021-01-04,Qatar,Austria,1
2021-01-04,Qatar,Belgium,2
2021-01-04,Qatar,Brazil,1
2021-01-04,Qatar,Canada,2
2021-01-04,Qatar,China,1
2021-01-04,Qatar,Cyprus,1
2021-01-04,Qatar,Denmark,1
2021-01-04,Qatar,Finland,1
2021-01-04,Qatar,France,3
2021-01-04,Qatar,Germany,6
2021-01-04,Qatar,Hong Kong,3
2021-01-04,Qatar,Hungary,1
2021-01-04,Qatar,India,15
2021-01-04,Qatar,Italy,2
2021-01-04,Qatar,Lebanon,3
2021-01-04,Qatar,Luxembourg,1
2021-01-04,Qatar,Malaysia,2
2021-01-04,Qatar,Morocco,1
2021-01-04,Qatar,Netherlands,4
2021-01-04,Qatar,Norway,1
2021-01-04,Qatar,Philippines,1
2021-01-04,Qatar,Romania,1
2021-01-04,Qatar,Serbia,1
2021-01-04,Qatar,Singapore,2
2021-01-04,Qatar,South Africa,4
2021-01-04,Qatar,South Korea,1
2021-01-04,Qatar,Spain,1
2021-01-04,Qatar,Sweden,1
2021-01-04,Qatar,Switzerland,1
2021-01-04,Qatar,Turkey,7
2021-01-04,Qatar,Ukraine,1
2021-01-04,Qatar,United Arab Emirates,1
2021-01-04,Qatar,United Kingdom,12
2021-01-04,Qatar,United States,7
2021-01-04,Qatar,Vietnam,2
2021-01-04,Romania,Austria,1
2021-01-04,Romania,Belgium,3
2021-01-04,Romania,Bulgaria,1
2021-01-04,Romania,Denmark,1
2021-01-04,Romania,France,4
2021-01-04,Romania,Germany,12
2021-01-04,Romania,Hungary,1
2021-01-04,Romania,Italy,4
2021-01-04,Romania,Luxembourg,1
2021-01-04,Romania,Netherlands,7
2021-01-04,Romania,Poland,2
2021-01-04,Romania,Qatar,1
2021-01-04,Romania,Spain,3
2021-01-04,Romania,Sweden,2
2021-01-04,Romania,Switzerland,2
2021-01-04,Romania,Turkey,3
2021-01-04,Romania,United Arab Emirates,1
2021-01-04,Romania,United Kingdom,7
2021-01-04,Russia,Belarus,2
2021-01-04,Russia,Brazil,1
2021-01-04,Russia,China,1
2021-01-04,Russia,Cyprus,1
2021-01-04,Russia,Estonia,2
2021-01-04,Russia,Finland,1
2021-01-04,Russia,Germany,5
2021-01-04,Russia,Hong Kong,3
2021-01-04,Russia,Isle of Man,1
2021-01-04,Russia,Israel,1
2021-01-04,Russia,Japan,1
2021-01-04,Russia,Kazakhstan,1
2021-01-04,Russia,Latvia,3
2021-01-04,Russia,Lithuania,1
2021-01-04,Russia,Netherlands,1
2021-01-04,Russia,Serbia,1
2021-01-04,Russia,South Korea,3
2021-01-04,Russia,Spain,1
2021-01-04,Russia,Sweden,1
2021-01-04,Russia,Switzerland,2
2021-01-04,Russia,Turkey,18
2021-01-04,Russia,Ukraine,20
2021-01-04,Russia,United Arab Emirates,15
2021-01-04,Russia,United Kingdom,4
2021-01-04,Russia,United States,2
2021-01-04,Saudi Arabia,Bahrain,2
2021-01-04,Saudi Arabia,Belgium,1
2021-01-04,Saudi Arabia,Denmark,1
2021-01-04,Saudi Arabia,France,1
2021-01-04,Saudi Arabia,Germany,1
2021-01-04,Saudi Arabia,Hong Kong,1
2021-01-04,Saudi Arabia,India,3
2021-01-04,Saudi Arabia,Lebanon,1
2021-01-04,Saudi Arabia,Philippines,2
2021-01-04,Saudi Arabia,United Arab Emirates,10
2021-01-04,Saudi Arabia,United Kingdom,1
2021-01-04,Saudi Arabia,United States,1
2021-01-04,Serbia,Austria,1
2021-01-04,Serbia,Belarus,1
2021-01-04,Serbia,Bosnia and Herzegovina,1
2021-01-04,Serbia,Croatia,3
2021-01-04,Serbia,Cyprus,2
2021-01-04,Serbia,Czechia,1
2021-01-04,Serbia,Denmark,1
2021-01-04,Serbia,France,2
2021-01-04,Serbia,Germany,6
2021-01-04,Serbia,Latvia,1
2021-01-04,Serbia,Netherlands,1
2021-01-04,Serbia,Norway,1
2021-01-04,Serbia,Qatar,1
2021-01-04,Serbia,Russia,2
2021-01-04,Serbia,Sweden,1
2021-01-04,Serbia,Switzerland,3
2021-01-04,Serbia,Turkey,3
2021-01-04,Serbia,United Kingdom,2
2021-01-04,Singapore,Australia,9
2021-01-04,Singapore,Brunei,1
2021-01-04,Singapore,China,3
2021-01-04,Singapore,France,1
2021-01-04,Singapore,Germany,2
2021-01-04,Singapore,Hong Kong,6
2021-01-04,Singapore,India,4
2021-01-04,Singapore,Indonesia,4
2021-01-04,Singapore,Malaysia,5
2021-01-04,Singapore,Netherlands,2
2021-01-04,Singapore,New Zealand,2
2021-01-04,Singapore,Philippines,2
2021-01-04,Singapore,Qatar,2
2021-01-04,Singapore,Russia,1
2021-01-04,Singapore,South Africa,1
2021-01-04,Singapore,South Korea,2
2021-01-04,Singapore,Switzerland,1
2021-01-04,Singapore,Taiwan,3
2021-01-04,Singapore,Turkey,1
2021-01-04,Singapore,United Kingdom,1
2021-01-04,Singapore,United States,3
2021-01-04,Singapore,Vietnam,4
2021-01-04,Slovakia,Croatia,1
2021-01-04,Slovakia,Czechia,1
2021-01-04,Slovakia,Germany,2
2021-01-04,Slovakia,Ireland,1
2021-01-04,Slovakia,United Kingdom,2
2021-01-04,Slovenia,Austria,2
2021-01-04,Slovenia,Germany,2
2021-01-04,Slovenia,Poland,1
2021-01-04,Slovenia,Turkey,1
2021-01-04,South Africa,France,1
2021-01-04,South Africa,Germany,1
2021-01-04,South Africa,Netherlands,4
2021-01-04,South Africa,Qatar,3
2021-01-04,South Africa,Switzerland,1
2021-01-04,South Africa,Turkey,1
2021-01-04,South Africa,United Arab Emirates,5
2021-01-04,South Korea,Canada,2
2021-01-04,South Korea,China,3
2021-01-04,South Korea,Germany,5
2021-01-04,South Korea,Hong Kong,12
2021-01-04,South Korea,Hungary,1
2021-01-04,South Korea,Japan,4
2021-01-04,South Korea,Malaysia,2
2021-01-04,South Korea,Netherlands,3
2021-01-04,South Korea,Philippines,1
2021-01-04,South Korea,Qatar,1
2021-01-04,South Korea,Singapore,1
2021-01-04,South Korea,Taiwan,2
2021-01-04,South Korea,United Arab Emirates,1
2021-01-04,South Korea,United States,21
2021-01-04,South Korea,Vietnam,1
2021-01-04,Spain,Austria,4
2021-01-04,Spain,Belgium,11
2021-01-04,Spain,Brazil,2
2021-01-04,Spain,Costa Rica,1
2021-01-04,Spain,Czechia,2
2021-01-04,Spain,Denmark,5
2021-01-04,Spain,France,32
2021-01-04,Spain,Germany,39
2021-01-04,Spain,India,1
2021-01-04,Spain,Ireland,6
2021-01-04,Spain,Italy,8
2021-01-04,Spain,Latvia,1
2021-01-04,Spain,Lithuania,1
2021-01-04,Spain,Luxembourg,2
2021-01-04,Spain,Mexico,2
2021-01-04,Spain,Morocco,6
2021-01-04,Spain,Netherlands,19
2021-01-04,Spain,Poland,3
2021-01-04,Spain,Portugal,14
2021-01-04,Spain,Qatar,2
2021-01-04,Spain,Romania,5
2021-01-04,Spain,Russia,1
2021-01-04,Spain,Sweden,7
2021-01-04,Spain,Switzerland,12
2021-01-04,Spain,Turkey,4
2021-01-04,Spain,United Arab Emirates,1
2021-01-04,Spain,United Kingdom,48
2021-01-04,Spain,United States,2
2021-01-04,Sweden,Austria,1
2021-01-04,Sweden,Belgium,3
2021-01-04,Sweden,Denmark,12
2021-01-04,Sweden,Estonia,1
2021-01-04,Sweden,Finland,7
2021-01-04,Sweden,France,5
2021-01-04,Sweden,Germany,13
2021-01-04,Sweden,Ireland,1
2021-01-04,Sweden,Italy,2
2021-01-04,Sweden,Latvia,1
2021-01-04,Sweden,Netherlands,9
2021-01-04,Sweden,Norway,6
2021-01-04,Sweden,Poland,9
2021-01-04,Sweden,Qatar,1
2021-01-04,Sweden,Romania,1
2021-01-04,Sweden,Serbia,1
2021-01-04,Sweden,Spain,6
2021-01-04,Sweden,Switzerland,4
2021-01-04,Sweden,Turkey,4
2021-01-04,Sweden,United Kingdom,7
2021-01-04,Switzerland,Austria,2
2021-01-04,Switzerland,Belgium,4
2021-01-04,Switzerland,Brazil,1
2021-01-04,Switzerland,Czechia,1
2021-01-04,Switzerland,Denmark,5
2021-01-04,Switzerland,Finland,2
2021-01-04,Switzerland,France,16
2021-01-04,Switzerland,Germany,17
2021-01-04,Switzerland,Ireland,1
2021-01-04,Switzerland,Italy,2
2021-01-04,Switzerland,Latvia,1
2021-01-04,Switzerland,Lebanon,2
2021-01-04,Switzerland,Luxembourg,1
2021-01-04,Switzerland,Malta,1
2021-01-04,Switzerland,Morocco,1
2021-01-04,Switzerland,Netherlands,8
2021-01-04,Switzerland,Poland,6
2021-01-04,Switzerland,Portugal,14
2021-01-04,Switzerland,Qatar,1
2021-01-04,Switzerland,Romania,2
2021-01-04,Switzerland,Russia,3
2021-01-04,Switzerland,Serbia,1
2021-01-04,Switzerland,Singapore,1
2021-01-04,Switzerland,Slovakia,1
2021-01-04,Switzerland,Slovenia,1
2021-01-04,Switzerland,Spain,13
2021-01-04,Switzerland,Sweden,4
2021-01-04,Switzerland,Turkey,5
2021-01-04,Switzerland,Ukraine,2
2021-01-04,Switzerland,United Arab Emirates,1
2021-01-04,Switzerland,United Kingdom,23
2021-01-04,Taiwan,Australia,2
2021-01-04,Taiwan,Austria,1
2021-01-04,Taiwan,Canada,3
2021-01-04,Taiwan,France,1
2021-01-04,Taiwan,Germany,1
2021-01-04,Taiwan,Hong Kong,21
2021-01-04,Taiwan,Japan,3
2021-01-04,Taiwan,Macau,2
2021-01-04,Taiwan,Malaysia,2
2021-01-04,Taiwan,Netherlands,1
2021-01-04,Taiwan,Philippines,4
2021-01-04,Taiwan,Singapore,3
2021-01-04,Taiwan,South Korea,2
2021-01-04,Taiwan,Turkey,2
2021-01-04,Taiwan,United Arab Emirates,1
2021-01-04,Taiwan,United States,15
2021-01-04,Taiwan,Vietnam,3
2021-01-04,Thailand,Singapore,1
2021-01-04,Turkey,Austria,3
2021-01-04,Turkey,Belarus,2
2021-01-04,Turkey,Belgium,5
2021-01-04,Turkey,Brazil,1
2021-01-04,Turkey,Croatia,2
2021-01-04,Turkey,Cyprus,1
2021-01-04,Turkey,Czechia,1
2021-01-04,Turkey,Finland,1
2021-01-04,Turkey,France,9
2021-01-04,Turkey,Germany,31
2021-01-04,Turkey,Hong Kong,2
2021-01-04,Turkey,Hungary,1
2021-01-04,Turkey,India,3
2021-01-04,Turkey,Ireland,2
2021-01-04,Turkey,Israel,4
2021-01-04,Turkey,Italy,3
2021-01-04,Turkey,Kazakhstan,2
2021-01-04,Turkey,Lebanon,7
2021-01-04,Turkey,Lithuania,1
2021-01-04,Turkey,Luxembourg,1
2021-01-04,Turkey,Malaysia,1
2021-01-04,Turkey,Mexico,1
2021-01-04,Turkey,Morocco,4
2021-01-04,Turkey,Netherlands,6
2021-01-04,Turkey,Norway,1
2021-01-04,Turkey,Philippines,1
2021-01-04,Turkey,Poland,2
2021-01-04,Turkey,Portugal,1
2021-01-04,Turkey,Qatar,9
2021-01-04,Turkey,Romania,3
2021-01-04,Turkey,Russia,19
2021-01-04,Turkey,Serbia,3
2021-01-04,Turkey,Slovenia,1
2021-01-04,Turkey,South Africa,1
2021-01-04,Turkey,Spain,3
2021-01-04,Turkey,Sweden,4
2021-01-04,Turkey,Switzerland,7
2021-01-04,Turkey,Thailand,1
2021-01-04,Turkey,Ukraine,8
2021-01-04,Turkey,United Arab Emirates,7
2021-01-04,Turkey,United Kingdom,11
2021-01-04,Turkey,United States,7
2021-01-04,Turkey,Vietnam,1
2021-01-04,Ukraine,Austria,1
2021-01-04,Ukraine,Belarus,4
2021-01-04,Ukraine,Bulgaria,1
2021-01-04,Ukraine,Czechia,3
2021-01-04,Ukraine,France,1
2021-01-04,Ukraine,Germany,7
2021-01-04,Ukraine,Israel,2
2021-01-04,Ukraine,Italy,1
2021-01-04,Ukraine,Lithuania,1
2021-01-04,Ukraine,Netherlands,3
2021-01-04,Ukraine,Poland,7
2021-01-04,Ukraine,Portugal,1
2021-01-04,Ukraine,Russia,28
2021-01-04,Ukraine,Switzerland,2
2021-01-04,Ukraine,Turkey,7
2021-01-04,Ukraine,United Arab Emirates,7
2021-01-04,Ukraine,United Kingdom,3
2021-01-04,United Arab Emirates,Australia,2
2021-01-04,United Arab Emirates,Bahrain,8
2021-01-04,United Arab Emirates,Belgium,1
2021-01-04,United Arab Emirates,Brazil,2
2021-01-04,United Arab Emirates,Canada,2
2021-01-04,United Arab Emirates,China,2
2021-01-04,United Arab Emirates,Cyprus,1
2021-01-04,United Arab Emirates,Denmark,1
2021-01-04,United Arab Emirates,France,4
2021-01-04,United Arab Emirates,Germany,7
2021-01-04,United Arab Emirates,Hong Kong,3
2021-01-04,United Arab Emirates,India,35
2021-01-04,United Arab Emirates,Indonesia,1
2021-01-04,United Arab Emirates,Israel,5
2021-01-04,United Arab Emirates,Italy,3
2021-01-04,United Arab Emirates,Kazakhstan,2
2021-01-04,United Arab Emirates,Lebanon,7
2021-01-04,United Arab Emirates,Luxembourg,1
2021-01-04,United Arab Emirates,Malaysia,3
2021-01-04,United Arab Emirates,Morocco,2
2021-01-04,United Arab Emirates,Netherlands,6
2021-01-04,United Arab Emirates,Pakistan,2
2021-01-04,United Arab Emirates,Philippines,2
2021-01-04,United Arab Emirates,Qatar,1
2021-01-04,United Arab Emirates,Romania,3
2021-01-04,United Arab Emirates,Russia,6
2021-01-04,United Arab Emirates,Saudi Arabia,5
2021-01-04,United Arab Emirates,Singapore,5
2021-01-04,United Arab Emirates,South Africa,4
2021-01-04,United Arab Emirates,South Korea,2
2021-01-04,United Arab Emirates,Spain,1
2021-01-04,United Arab Emirates,Switzerland,2
2021-01-04,United Arab Emirates,Taiwan,1
2021-01-04,United Arab Emirates,Turkey,7
2021-01-04,United Arab Emirates,Ukraine,5
2021-01-04,United Arab Emirates,United Kingdom,16
2021-01-04,United Arab Emirates,United States,5
2021-01-04,United Kingdom,Austria,5
2021-01-04,United Kingdom,Bahrain,2
2021-01-04,United Kingdom,Belgium,8
2021-01-04,United Kingdom,Brunei,1
2021-01-04,United Kingdom,Bulgaria,1
2021-01-04,United Kingdom,Canada,2
2021-01-04,United Kingdom,Croatia,1
2021-01-04,United Kingdom,Cyprus,4
2021-01-04,United Kingdom,Czechia,2
2021-01-04,United Kingdom,Denmark,6
2021-01-04,United Kingdom,Estonia,1
2021-01-04,United Kingdom,Finland,1
2021-01-04,United Kingdom,France,17
2021-01-04,United Kingdom,Germany,36
2021-01-04,United Kingdom,Gibraltar,1
2021-01-04,United Kingdom,Guernsey,3
2021-01-04,United Kingdom,Hong Kong,2
2021-01-04,United Kingdom,Hungary,4
2021-01-04,United Kingdom,Iceland,4
2021-01-04,United Kingdom,India,1
2021-01-04,United Kingdom,Ireland,27
2021-01-04,United Kingdom,Isle of Man,3
2021-01-04,United Kingdom,Israel,1
2021-01-04,United Kingdom,Italy,22
2021-01-04,United Kingdom,Japan,3
2021-01-04,United Kingdom,Jersey,6
2021-01-04,United Kingdom,Latvia,3
2021-01-04,United Kingdom,Lebanon,2
2021-01-04,United Kingdom,Lithuania,7
2021-01-04,United Kingdom,Luxembourg,3
2021-01-04,United Kingdom,Malta,3
2021-01-04,United Kingdom,Mexico,1
2021-01-04,United Kingdom,Netherlands,29
2021-01-04,United Kingdom,Norway,3
2021-01-04,United Kingdom,Poland,19
2021-01-04,United Kingdom,Portugal,18
2021-01-04,United Kingdom,Qatar,10
2021-01-04,United Kingdom,Romania,2
2021-01-04,United Kingdom,Russia,6
2021-01-04,United Kingdom,Singapore,2
2021-01-04,United Kingdom,Slovakia,2
2021-01-04,United Kingdom,Spain,44
2021-01-04,United Kingdom,Sweden,9
2021-01-04,United Kingdom,Switzerland,21
2021-01-04,United Kingdom,Turkey,14
2021-01-04,United Kingdom,Ukraine,1
2021-01-04,United Kingdom,United Arab Emirates,16
2021-01-04,United Kingdom,United States,28
2021-01-04,United States,Australia,8
2021-01-04,United States,Belgium,5
2021-01-04,United States,Belize,1
2021-01-04,United States,Bermuda,3
2021-01-04,United States,Brazil,12
2021-01-04,United States,Canada,118
2021-01-04,United States,China,1
2021-01-04,United States,Colombia,9
2021-01-04,United States,Costa Rica,15
2021-01-04,United States,Cyprus,1
2021-01-04,United States,Denmark,1
2021-01-04,United States,Finland,1
2021-01-04,United States,France,10
2021-01-04,United States,Germany,27
2021-01-04,United States,Guatemala,16
2021-01-04,United States,Hong Kong,8
2021-01-04,United States,India,7
2021-01-04,United States,Ireland,9
2021-01-04,United States,Israel,3
2021-01-04,United States,Italy,7
2021-01-04,United States,Japan,15
2021-01-04,United States,Luxembourg,7
2021-01-04,United States,Mexico,68
2021-01-04,United States,Morocco,2
2021-01-04,United States,Netherlands,20
2021-01-04,United States,New Zealand,3
2021-01-04,United States,Nicaragua,1
2021-01-04,United States,Panama,17
2021-01-04,United States,Philippines,1
2021-01-04,United States,Poland,2
2021-01-04,United States,Portugal,2
2021-01-04,United States,Puerto Rico,78
2021-01-04,United States,Qatar,10
2021-01-04,United States,Russia,2
2021-01-04,United States,Singapore,2
2021-01-04,United States,South Africa,1
2021-01-04,United States,South Korea,46
2021-01-04,United States,Spain,4
2021-01-04,United States,Switzerland,5
2021-01-04,United States,Taiwan,18
2021-01-04,United States,Turkey,9
2021-01-04,United States,United Arab Emirates,8
2021-01-04,United States,United Kingdom,29
2021-01-04,United States,Zambia,1
2021-01-04,Uzbekistan,Belarus,1
2021-01-04,Uzbekistan,Russia,1
2021-01-04,Vietnam,Hong Kong,1
2021-01-04,Vietnam,Japan,2
2021-01-04,Vietnam,Qatar,2
2021-01-04,Vietnam,Singapore,3
2021-01-04,Vietnam,South Korea,3
2021-01-04,Vietnam,Taiwan,3
2021-01-05,Australia,China,1
2021-01-05,Australia,Hong Kong,4
2021-01-05,Australia,Indonesia,1
2021-01-05,Australia,Japan,1
2021-01-05,Australia,Malaysia,2
2021-01-05,Australia,New Zealand,12
2021-01-05,Australia,Philippines,2
2021-01-05,Australia,Qatar,3
2021-01-05,Australia,Singapore,11
2021-01-05,Australia,South Korea,1
2021-01-05,Australia,Taiwan,3
2021-01-05,Australia,United States,6
2021-01-05,Austria,Belgium,2
2021-01-05,Austria,Croatia,1
2021-01-05,Austria,Denmark,1
2021-01-05,Austria,France,1
2021-01-05,Austria,Germany,13
2021-01-05,Austria,Hungary,2
2021-01-05,Austria,Israel,2
2021-01-05,Austria,Italy,4
2021-01-05,Austria,Latvia,1
2021-01-05,Austria,Luxembourg,1
2021-01-05,Austria,Netherlands,3
2021-01-05,Austria,Poland,1
2021-01-05,Austria,Russia,3
2021-01-05,Austria,Slovenia,1
2021-01-05,Austria,Spain,3
2021-01-05,Austria,Switzerland,3
2021-01-05,Austria,Turkey,3
2021-01-05,Austria,Ukraine,1
2021-01-05,Austria,United Kingdom,1
2021-01-05,Bahrain,Germany,2
2021-01-05,Bahrain,Hong Kong,1
2021-01-05,Bahrain,India,2
2021-01-05,Bahrain,Lebanon,1
2021-01-05,Bahrain,Malaysia,1
2021-01-05,Bahrain,Philippines,1
2021-01-05,Bahrain,Slovakia,1
2021-01-05,Bahrain,South Korea,1
2021-01-05,Bahrain,United Arab Emirates,11
2021-01-05,Bahrain,United Kingdom,2
2021-01-05,Belarus,Estonia,1
2021-01-05,Belarus,France,1
2021-01-05,Belarus,Germany,1
2021-01-05,Belarus,Lithuania,1
2021-01-05,Belarus,Netherlands,1
2021-01-05,Belarus,Poland,1
2021-01-05,Belarus,Sweden,1
2021-01-05,Belarus,Turkey,2
2021-01-05,Belarus,Ukraine,3
2021-01-05,Belgium,Austria,2
2021-01-05,Belgium,Bahrain,1
2021-01-05,Belgium,Czechia,2
2021-01-05,Belgium,Denmark,2
2021-01-05,Belgium,Finland,2
2021-01-05,Belgium,France,8
2021-01-05,Belgium,Germany,17
2021-01-05,Belgium,Hungary,1
2021-01-05,Belgium,Iceland,1
2021-01-05,Belgium,Ireland,1
2021-01-05,Belgium,Israel,1
2021-01-05,Belgium,Italy,11
2021-01-05,Belgium,Latvia,1
2021-01-05,Belgium,Morocco,2
2021-01-05,Belgium,Netherlands,2
2021-01-05,Belgium,Norway,5
2021-01-05,Belgium,Poland,2
2021-01-05,Belgium,Portugal,4
2021-01-05,Belgium,Qatar,2
2021-01-05,Belgium,Romania,2
2021-01-05,Belgium,South Korea,1
2021-01-05,Belgium,Spain,11
2021-01-05,Belgium,Sweden,4
2021-01-05,Belgium,Switzerland,4
2021-01-05,Belgium,Turkey,5
2021-01-05,Belgium,United Arab Emirates,1
2021-01-05,Belgium,United Kingdom,16
2021-01-05,Belgium,United States,6
2021-01-05,Bermuda,Puerto Rico,1
2021-01-05,Bermuda,United States,7
2021-01-05,Brazil,France,2
2021-01-05,Brazil,Germany,2
2021-01-05,Brazil,Mexico,2
2021-01-05,Brazil,Netherlands,1
2021-01-05,Brazil,Panama,4
2021-01-05,Brazil,Peru,2
2021-01-05,Brazil,Portugal,3
2021-01-05,Brazil,Qatar,1
2021-01-05,Brazil,Switzerland,1
2021-01-05,Brazil,Turkey,1
2021-01-05,Brazil,United Arab Emirates,1
2021-01-05,Brazil,United States,16
2021-01-05,Brunei,Hong Kong,1
2021-01-05,Brunei,Malaysia,1
2021-01-05,Brunei,Singapore,2
2021-01-05,Bulgaria,Germany,1
2021-01-05,Canada,Australia,1
2021-01-05,Canada,France,6
2021-01-05,Canada,Germany,4
2021-01-05,Canada,Hong Kong,1
2021-01-05,Canada,India,1
2021-01-05,Canada,Japan,2
2021-01-05,Canada,Mexico,6
2021-01-05,Canada,Morocco,1
2021-01-05,Canada,Netherlands,4
2021-01-05,Canada,Panama,2
2021-01-05,Canada,Puerto Rico,1
2021-01-05,Canada,Qatar,1
2021-01-05,Canada,South Korea,3
2021-01-05,Canada,Taiwan,3
2021-01-05,Canada,United Arab Emirates,1
2021-01-05,Canada,United Kingdom,1
2021-01-05,Canada,United States,95
2021-01-05,China,Australia,1
2021-01-05,China,India,1
2021-01-05,China,Italy,1
2021-01-05,China,Japan,1
2021-01-05,China,Malaysia,2
2021-01-05,China,Philippines,1
2021-01-05,China,Russia,1
2021-01-05,China,Singapore,1
2021-01-05,China,South Korea,1
2021-01-05,China,Taiwan,2
2021-01-05,China,United Arab Emirates,1
2021-01-05,China,United States,1
2021-01-05,China,Vietnam,1
2021-01-05,Colombia,Brazil,2
2021-01-05,Colombia,Canada,2
2021-01-05,Colombia,Costa Rica,2
2021-01-05,Colombia,Germany,1
2021-01-05,Colombia,Guatemala,1
2021-01-05,Colombia,Mexico,3
2021-01-05,Colombia,Netherlands,1
2021-01-05,Colombia,Panama,4
2021-01-05,Colombia,Puerto Rico,1
2021-01-05,Colombia,Spain,2
2021-01-05,Colombia,United States,14
2021-01-05,Costa Rica,Colombia,1
2021-01-05,Costa Rica,France,1
2021-01-05,Costa Rica,Guatemala,3
2021-01-05,Costa Rica,Mexico,2
2021-01-05,Costa Rica,Nicaragua,2
2021-01-05,Costa Rica,Panama,5
2021-01-05,Costa Rica,Spain,1
2021-01-05,Costa Rica,United States,14
2021-01-05,Croatia,Denmark,1
2021-01-05,Croatia,Germany,3
2021-01-05,Croatia,Netherlands,2
2021-01-05,Croatia,Switzerland,1
2021-01-05,Croatia,United Kingdom,1
2021-01-05,Cyprus,Bahrain,1
2021-01-05,Cyprus,Switzerland,1
2021-01-05,Cyprus,Turkey,2
2021-01-05,Cyprus,United Arab Emirates,3
2021-01-05,Cyprus,United Kingdom,4
2021-01-05,Czechia,Belgium,1
2021-01-05,Czechia,Finland,1
2021-01-05,Czechia,France,1
2021-01-05,Czechia,Germany,5
2021-01-05,Czechia,Hungary,1
2021-01-05,Czechia,Netherlands,4
2021-01-05,Czechia,Norway,1
2021-01-05,Czechia,Poland,2
2021-01-05,Czechia,Russia,2
2021-01-05,Czechia,Spain,1
2021-01-05,Czechia,Switzerland,1
2021-01-05,Czechia,Turkey,2
2021-01-05,Czechia,Ukraine,1
2021-01-05,Czechia,United Arab Emirates,1
2021-01-05,Czechia,United Kingdom,3
2021-01-05,Denmark,Austria,1
2021-01-05,Denmark,Belgium,3
2021-01-05,Denmark,Croatia,1
2021-01-05,Denmark,Finland,2
2021-01-05,Denmark,France,3
2021-01-05,Denmark,Germany,8
2021-01-05,Denmark,Italy,2
2021-01-05,Denmark,Latvia,1
2021-01-05,Denmark,Lithuania,1
2021-01-05,Denmark,Netherlands,4
2021-01-05,Denmark,Norway,12
2021-01-05,Denmark,Poland,2
2021-01-05,Denmark,Qatar,2
2021-01-05,Denmark,Spain,2
2021-01-05,Denmark,Sweden,6
2021-01-05,Denmark,Turkey,2
2021-01-05,Denmark,United Kingdom,4
2021-01-05,Ecuador,Panama,1
2021-01-05,Ecuador,United States,1
2021-01-05,Estonia,Belarus,1
2021-01-05,Estonia,Finland,2
2021-01-05,Estonia,France,1
2021-01-05,Estonia,Germany,2
2021-01-05,Estonia,Italy,1
2021-01-05,Estonia,Latvia,3
2021-01-05,Estonia,Poland,1
2021-01-05,Estonia,Sweden,3
2021-01-05,Estonia,United Arab Emirates,1
2021-01-05,Estonia,United Kingdom,1
2021-01-05,Finland,Belgium,1
2021-01-05,Finland,Czechia,1
2021-01-05,Finland,Denmark,2
2021-01-05,Finland,Estonia,3
2021-01-05,Finland,France,1
2021-01-05,Finland,Germany,6
2021-01-05,Finland,Ireland,1
2021-01-05,Finland,Latvia,1
2021-01-05,Finland,Netherlands,4
2021-01-05,Finland,Norway,1
2021-01-05,Finland,Romania,1
2021-01-05,Finland,Russia,1
2021-01-05,Finland,South Korea,1
2021-01-05,Finland,Sweden,9
2021-01-05,Finland,United Kingdom,1
2021-01-05,France,Austria,2
2021-01-05,France,Belarus,1
2021-01-05,France,Belgium,10
2021-01-05,France,Brazil,2
2021-01-05,France,Canada,5
2021-01-05,France,Czechia,1
2021-01-05,France,Denmark,3
2021-01-05,France,Estonia,1
2021-01-05,France,Finland,1
2021-01-05,France,Germany,27
2021-01-05,France,Hungary,1
2021-01-05,France,India,4
2021-01-05,France,Ireland,4
2021-01-05,France,Israel,1
2021-01-05,France,Italy,13
2021-01-05,France,Lebanon,1
2021-01-05,France,Luxembourg,5
2021-01-05,France,Malta,3
